Time [s],Current [A],Voltage [V],Discharge capacity [A.h],Cycle,Step
1056.0,2.5,3.9432235557541286,0.7333333333333331,0.0,0.0
1057.0,2.5,3.9430975849578456,0.7340277777777775,0.0,0.0
1058.0,2.5,3.9429715991864667,0.7347222222222219,0.0,0.0
1059.0,2.5,3.9428455988994555,0.7354166666666664,0.0,0.0
1060.0,2.5,3.9427195845562766,0.7361111111111108,0.0,0.0
1061.0,2.5,3.942593556616394,0.7368055555555553,0.0,0.0
1062.0,2.5,3.9424675155392728,0.7374999999999997,0.0,0.0
1063.0,2.5,3.942341461784377,0.7381944444444442,0.0,0.0
1064.0,2.5,3.9422153958111696,0.7388888888888886,0.0,0.0
1065.0,2.5,3.942089318079117,0.739583333333333,0.0,0.0
1066.0,2.5,3.9419632290476825,0.7402777777777775,0.0,0.0
1067.0,2.5,3.9418371291763292,0.7409722222222219,0.0,0.0
1068.0,2.5,3.941711018924524,0.7416666666666664,0.0,0.0
1069.0,2.5,3.941584898751728,0.7423611111111108,0.0,0.0
1070.0,2.5,3.941458769117408,0.7430555555555552,0.0,0.0
1071.0,2.5,3.9413326304810266,0.7437499999999997,0.0,0.0
1072.0,2.5,3.9412064833020493,0.7444444444444441,0.0,0.0
1073.0,2.5,3.9410803280399405,0.7451388888888886,0.0,0.0
1074.0,2.5,3.940954165154163,0.745833333333333,0.0,0.0
1075.0,2.5,3.940827995104182,0.7465277777777775,0.0,0.0
1076.0,2.5,3.9407018183494618,0.7472222222222219,0.0,0.0
1077.0,2.5,3.9405756353494668,0.7479166666666663,0.0,0.0
1078.0,2.5,3.940449446563661,0.7486111111111108,0.0,0.0
1079.0,2.5,3.940323252451508,0.7493055555555552,0.0,0.0
1080.0,2.5,3.9401970534724735,0.7499999999999997,0.0,0.0
1081.0,2.5,3.9400708500860206,0.7506944444444441,0.0,0.0
1082.0,2.5,3.939944642751615,0.7513888888888886,0.0,0.0
1083.0,2.5,3.939818431928719,0.752083333333333,0.0,0.0
1084.0,2.5,3.9396922180767984,0.7527777777777774,0.0,0.0
1085.0,2.5,3.939566001655317,0.7534722222222219,0.0,0.0
1086.0,2.5,3.9394397831237384,0.7541666666666663,0.0,0.0
1087.0,2.5,3.939313562941529,0.7548611111111108,0.0,0.0
1088.0,2.5,3.9391873415681493,0.7555555555555552,0.0,0.0
1089.0,2.5,3.9390611194630667,0.7562499999999996,0.0,0.0
1090.0,2.5,3.938934897085746,0.7569444444444441,0.0,0.0
1091.0,2.5,3.9388086748956477,0.7576388888888885,0.0,0.0
1092.0,2.5,3.93868245335224,0.758333333333333,0.0,0.0
1093.0,2.5,3.9385562329149857,0.7590277777777775,0.0,0.0
1094.0,2.5,3.938430014043348,0.759722222222222,0.0,0.0
1095.0,2.5,3.9383037971967925,0.7604166666666664,0.0,0.0
1096.0,2.5,3.938177582834783,0.7611111111111108,0.0,0.0
1097.0,2.5,3.9380513714167837,0.7618055555555553,0.0,0.0
1098.0,2.5,3.9379251043501102,0.7624999999999996,0.0,0.0
1099.0,2.5,3.9377988360584144,0.7631944444444441,0.0,0.0
1100.0,2.5,3.9376725700748008,0.7638888888888885,0.0,0.0
1101.0,2.5,3.9375463068375502,0.764583333333333,0.0,0.0
1102.0,2.5,3.937420046784945,0.7652777777777774,0.0,0.0
1103.0,2.5,3.937293790355265,0.7659722222222218,0.0,0.0
1104.0,2.5,3.937167537986792,0.7666666666666663,0.0,0.0
1105.0,2.5,3.937041290117807,0.7673611111111107,0.0,0.0
1106.0,2.5,3.9369150471865924,0.7680555555555552,0.0,0.0
1107.0,2.5,3.936788809631428,0.7687499999999996,0.0,0.0
1108.0,2.5,3.936662577890597,0.769444444444444,0.0,0.0
1109.0,2.5,3.936536352402377,0.7701388888888885,0.0,0.0
1110.0,2.5,3.9364101336050528,0.7708333333333329,0.0,0.0
1111.0,2.5,3.936283921936906,0.7715277777777774,0.0,0.0
1112.0,2.5,3.936157717836215,0.7722222222222219,0.0,0.0
1113.0,2.5,3.9360315217412625,0.7729166666666664,0.0,0.0
1114.0,2.5,3.9359053340903296,0.7736111111111108,0.0,0.0
1115.0,2.5,3.9357791553216996,0.7743055555555552,0.0,0.0
1116.0,2.5,3.935652985873651,0.7749999999999997,0.0,0.0
1117.0,2.5,3.9355268261844656,0.7756944444444441,0.0,0.0
1118.0,2.5,3.9354006766924243,0.7763888888888886,0.0,0.0
1119.0,2.5,3.9352745378358103,0.777083333333333,0.0,0.0
1120.0,2.5,3.935148410052903,0.7777777777777775,0.0,0.0
1121.0,2.5,3.935022293781986,0.7784722222222219,0.0,0.0
1122.0,2.5,3.9348961894613375,0.7791666666666663,0.0,0.0
1123.0,2.5,3.93477009752924,0.7798611111111108,0.0,0.0
1124.0,2.5,3.9346440184239766,0.7805555555555552,0.0,0.0
1125.0,2.5,3.934517952583826,0.7812499999999997,0.0,0.0
1126.0,2.5,3.9343919004470704,0.7819444444444441,0.0,0.0
1127.0,2.5,3.934265862451992,0.7826388888888886,0.0,0.0
1128.0,2.5,3.9341398390368703,0.783333333333333,0.0,0.0
1129.0,2.5,3.934013830639987,0.7840277777777774,0.0,0.0
1130.0,2.5,3.9338878376996256,0.7847222222222219,0.0,0.0
1131.0,2.5,3.933761860654065,0.7854166666666663,0.0,0.0
1132.0,2.5,3.9336358999415872,0.7861111111111108,0.0,0.0
1133.0,2.5,3.933509956000473,0.7868055555555552,0.0,0.0
1134.0,2.5,3.933384029269004,0.7874999999999996,0.0,0.0
1135.0,2.5,3.9332581201854624,0.7881944444444441,0.0,0.0
1136.0,2.5,3.933132229188127,0.7888888888888885,0.0,0.0
1137.0,2.5,3.9330063567152824,0.789583333333333,0.0,0.0
1138.0,2.5,3.932880503205207,0.7902777777777774,0.0,0.0
1139.0,2.5,3.9327546690961848,0.7909722222222219,0.0,0.0
1140.0,2.5,3.9326288548264947,0.7916666666666663,0.0,0.0
1141.0,2.5,3.932503060834419,0.7923611111111107,0.0,0.0
1142.0,2.5,3.9323772875582383,0.7930555555555552,0.0,0.0
1143.0,2.5,3.932251535436235,0.7937499999999996,0.0,0.0
1144.0,2.5,3.932125804906689,0.7944444444444441,0.0,0.0
1145.0,2.5,3.9320000964078825,0.7951388888888885,0.0,0.0
1146.0,2.5,3.9318744103780965,0.795833333333333,0.0,0.0
1147.0,2.5,3.9317487472556136,0.7965277777777774,0.0,0.0
1148.0,2.5,3.931623107478713,0.7972222222222218,0.0,0.0
1149.0,2.5,3.9314974914856764,0.7979166666666663,0.0,0.0
1150.0,2.5,3.931371899714786,0.7986111111111107,0.0,0.0
1151.0,2.5,3.9312463326043225,0.7993055555555552,0.0,0.0
1152.0,2.5,3.9311207905925674,0.7999999999999996,0.0,0.0
1153.0,2.5,3.9309952741178007,0.800694444444444,0.0,0.0
1154.0,2.5,3.9308697836183057,0.8013888888888885,0.0,0.0
1155.0,2.5,3.930744319532363,0.8020833333333329,0.0,0.0
1156.0,2.5,3.9306188822982535,0.8027777777777775,0.0,0.0
1157.0,2.5,3.930493472354259,0.8034722222222219,0.0,0.0
1158.0,2.5,3.9303680901386597,0.8041666666666664,0.0,0.0
1159.0,2.5,3.9302427360897374,0.8048611111111108,0.0,0.0
1160.0,2.5,3.9301174106457752,0.8055555555555552,0.0,0.0
1161.0,2.5,3.9299921142450502,0.8062499999999997,0.0,0.0
1162.0,2.5,3.9298668473258482,0.8069444444444441,0.0,0.0
1163.0,2.5,3.9297416103264475,0.8076388888888886,0.0,0.0
1164.0,2.5,3.92961640368513,0.808333333333333,0.0,0.0
1165.0,2.5,3.9294912278401783,0.8090277777777775,0.0,0.0
1166.0,2.5,3.9293660832298722,0.8097222222222219,0.0,0.0
1167.0,2.5,3.9292409702924935,0.8104166666666663,0.0,0.0
1168.0,2.5,3.929115889466324,0.8111111111111108,0.0,0.0
1169.0,2.5,3.928990841189644,0.8118055555555552,0.0,0.0
1170.0,2.5,3.928865825900734,0.8124999999999997,0.0,0.0
1171.0,2.5,3.9287408440378777,0.8131944444444441,0.0,0.0
1172.0,2.5,3.9286158960393545,0.8138888888888886,0.0,0.0
1173.0,2.5,3.9284909823434475,0.814583333333333,0.0,0.0
1174.0,2.5,3.928366103388436,0.8152777777777774,0.0,0.0
1175.0,2.5,3.9282412596126024,0.8159722222222219,0.0,0.0
1176.0,2.5,3.928116451454228,0.8166666666666663,0.0,0.0
1177.0,2.5,3.9279916793515923,0.8173611111111108,0.0,0.0
1178.0,2.5,3.9278669437429796,0.8180555555555552,0.0,0.0
1179.0,2.5,3.9277422450666686,0.8187499999999996,0.0,0.0
1180.0,2.5,3.927617583760941,0.8194444444444441,0.0,0.0
1181.0,2.5,3.92749296026408,0.8201388888888885,0.0,0.0
1182.0,2.5,3.927368375014365,0.820833333333333,0.0,0.0
1183.0,2.5,3.9272438284500772,0.8215277777777774,0.0,0.0
1184.0,2.5,3.9271193210094992,0.8222222222222219,0.0,0.0
1185.0,2.5,3.9269948531309105,0.8229166666666663,0.0,0.0
1186.0,2.5,3.9268704252525946,0.8236111111111107,0.0,0.0
1187.0,2.5,3.9267460378128316,0.8243055555555552,0.0,0.0
1188.0,2.5,3.9266216912499017,0.8249999999999996,0.0,0.0
1189.0,2.5,3.9264973860020875,0.8256944444444441,0.0,0.0
1190.0,2.5,3.92637312250767,0.8263888888888885,0.0,0.0
1191.0,2.5,3.9262484452713746,0.827083333333333,0.0,0.0
1192.0,2.5,3.9261236855625468,0.8277777777777774,0.0,0.0
1193.0,2.5,3.9259989506206407,0.8284722222222218,0.0,0.0
1194.0,2.5,3.925874240691191,0.8291666666666663,0.0,0.0
1195.0,2.5,3.9257495560197277,0.8298611111111107,0.0,0.0
1196.0,2.5,3.9256248968517875,0.8305555555555552,0.0,0.0
1197.0,2.5,3.925500263432901,0.8312499999999996,0.0,0.0
1198.0,2.5,3.9253756560086037,0.831944444444444,0.0,0.0
1199.0,2.5,3.9252510748244265,0.8326388888888885,0.0,0.0
1200.0,2.5,3.925126520125905,0.8333333333333329,0.0,0.0
1201.0,2.5,3.925001992158571,0.8340277777777774,0.0,0.0
1202.0,2.5,3.9248774911679574,0.8347222222222218,0.0,0.0
1203.0,2.5,3.9247530173995986,0.8354166666666663,0.0,0.0
1204.0,2.5,3.9246285710990265,0.8361111111111107,0.0,0.0
1205.0,2.5,3.9245041525117754,0.8368055555555551,0.0,0.0
1206.0,2.5,3.9243797618833782,0.8374999999999996,0.0,0.0
1207.0,2.5,3.9242553994593687,0.838194444444444,0.0,0.0
1208.0,2.5,3.924131065485278,0.8388888888888885,0.0,0.0
1209.0,2.5,3.9240067602066424,0.8395833333333329,0.0,0.0
1210.0,2.5,3.9238824838689923,0.8402777777777773,0.0,0.0
1211.0,2.5,3.9237582367178634,0.8409722222222218,0.0,0.0
1212.0,2.5,3.923634018998787,0.8416666666666662,0.0,0.0
1213.0,2.5,3.9235098309572973,0.8423611111111107,0.0,0.0
1214.0,2.5,3.923385672838927,0.8430555555555551,0.0,0.0
1215.0,2.5,3.9232615448892094,0.8437499999999996,0.0,0.0
1216.0,2.5,3.923137447353678,0.844444444444444,0.0,0.0
1217.0,2.5,3.9230133804778666,0.8451388888888884,0.0,0.0
1218.0,2.5,3.9228893445073076,0.8458333333333329,0.0,0.0
1219.0,2.5,3.922765339687534,0.8465277777777773,0.0,0.0
1220.0,2.5,3.92264136626408,0.8472222222222219,0.0,0.0
1221.0,2.5,3.9225174244824776,0.8479166666666663,0.0,0.0
1222.0,2.5,3.922393514588262,0.8486111111111108,0.0,0.0
1223.0,2.5,3.9222696368269645,0.8493055555555552,0.0,0.0
1224.0,2.5,3.9221457914441187,0.8499999999999996,0.0,0.0
1225.0,2.5,3.9220219786852573,0.8506944444444441,0.0,0.0
1226.0,2.5,3.9218981987959163,0.8513888888888885,0.0,0.0
1227.0,2.5,3.921774452021625,0.852083333333333,0.0,0.0
1228.0,2.5,3.921650738607919,0.8527777777777774,0.0,0.0
1229.0,2.5,3.921527058800331,0.8534722222222219,0.0,0.0
1230.0,2.5,3.9214034128443958,0.8541666666666663,0.0,0.0
1231.0,2.5,3.9212798009856438,0.8548611111111107,0.0,0.0
1232.0,2.5,3.92115622346961,0.8555555555555552,0.0,0.0
1233.0,2.5,3.9210326805418267,0.8562499999999996,0.0,0.0
1234.0,2.5,3.920909172447828,0.8569444444444441,0.0,0.0
1235.0,2.5,3.920785699433147,0.8576388888888885,0.0,0.0
1236.0,2.5,3.9206622617433164,0.858333333333333,0.0,0.0
1237.0,2.5,3.92053885962387,0.8590277777777774,0.0,0.0
1238.0,2.5,3.920415493320341,0.8597222222222218,0.0,0.0
1239.0,2.5,3.9202921630782614,0.8604166666666663,0.0,0.0
1240.0,2.5,3.9201688691431658,0.8611111111111107,0.0,0.0
1241.0,2.5,3.9200456117605866,0.8618055555555552,0.0,0.0
1242.0,2.5,3.9199223911760583,0.8624999999999996,0.0,0.0
1243.0,2.5,3.919799207635113,0.863194444444444,0.0,0.0
1244.0,2.5,3.9196760613832833,0.8638888888888885,0.0,0.0
1245.0,2.5,3.919552952666105,0.8645833333333329,0.0,0.0
1246.0,2.5,3.9194298817291084,0.8652777777777774,0.0,0.0
1247.0,2.5,3.9193068488178286,0.8659722222222218,0.0,0.0
1248.0,2.5,3.919183854177798,0.8666666666666663,0.0,0.0
1249.0,2.5,3.91906089805455,0.8673611111111107,0.0,0.0
1250.0,2.5,3.9189379806936175,0.8680555555555551,0.0,0.0
1251.0,2.5,3.9188151023405347,0.8687499999999996,0.0,0.0
1252.0,2.5,3.9186922632408345,0.869444444444444,0.0,0.0
1253.0,2.5,3.9185694636400497,0.8701388888888885,0.0,0.0
1254.0,2.5,3.9184467037837134,0.8708333333333329,0.0,0.0
1255.0,2.5,3.9183239839173587,0.8715277777777773,0.0,0.0
1256.0,2.5,3.91820130428652,0.8722222222222218,0.0,0.0
1257.0,2.5,3.918078665136729,0.8729166666666662,0.0,0.0
1258.0,2.5,3.9179560667135203,0.8736111111111107,0.0,0.0
1259.0,2.5,3.917833509262426,0.8743055555555551,0.0,0.0
1260.0,2.5,3.9177109930289804,0.8749999999999996,0.0,0.0
1261.0,2.5,3.9175885182587162,0.875694444444444,0.0,0.0
1262.0,2.5,3.917466085197166,0.8763888888888884,0.0,0.0
1263.0,2.5,3.9173436940898636,0.8770833333333329,0.0,0.0
1264.0,2.5,3.9172213451823428,0.8777777777777774,0.0,0.0
1265.0,2.5,3.917099038720136,0.8784722222222219,0.0,0.0
1266.0,2.5,3.916976774948777,0.8791666666666663,0.0,0.0
1267.0,2.5,3.9168545541137982,0.8798611111111108,0.0,0.0
1268.0,2.5,3.9167323764607342,0.8805555555555552,0.0,0.0
1269.0,2.5,3.916610242235117,0.8812499999999996,0.0,0.0
1270.0,2.5,3.916488151682479,0.8819444444444441,0.0,0.0
1271.0,2.5,3.9163661050483567,0.8826388888888885,0.0,0.0
1272.0,2.5,3.9162441025782804,0.883333333333333,0.0,0.0
1273.0,2.5,3.9161221445177836,0.8840277777777774,0.0,0.0
1274.0,2.5,3.916000231112401,0.8847222222222219,0.0,0.0
1275.0,2.5,3.915878362607665,0.8854166666666663,0.0,0.0
1276.0,2.5,3.9157565392491076,0.8861111111111107,0.0,0.0
1277.0,2.5,3.9156347612822637,0.8868055555555552,0.0,0.0
1278.0,2.5,3.9155130289526667,0.8874999999999996,0.0,0.0
1279.0,2.5,3.915391342505849,0.8881944444444441,0.0,0.0
1280.0,2.5,3.9152697021873437,0.8888888888888885,0.0,0.0
1281.0,2.5,3.9151481082426844,0.889583333333333,0.0,0.0
1282.0,2.5,3.915026560917404,0.8902777777777774,0.0,0.0
1283.0,2.5,3.914905060457037,0.8909722222222218,0.0,0.0
1284.0,2.5,3.9147833394172746,0.8916666666666663,0.0,0.0
1285.0,2.5,3.9146615203966615,0.8923611111111107,0.0,0.0
1286.0,2.5,3.9145397359296066,0.8930555555555552,0.0,0.0
1287.0,2.5,3.9144179861240174,0.8937499999999996,0.0,0.0
1288.0,2.5,3.914296271087802,0.894444444444444,0.0,0.0
1289.0,2.5,3.914174590928869,0.8951388888888885,0.0,0.0
1290.0,2.5,3.9140529457551234,0.8958333333333329,0.0,0.0
1291.0,2.5,3.913931335674473,0.8965277777777774,0.0,0.0
1292.0,2.5,3.913809760794827,0.8972222222222218,0.0,0.0
1293.0,2.5,3.91368822122409,0.8979166666666663,0.0,0.0
1294.0,2.5,3.9135667170701725,0.8986111111111107,0.0,0.0
1295.0,2.5,3.913445248440979,0.8993055555555551,0.0,0.0
1296.0,2.5,3.9133238154444197,0.8999999999999996,0.0,0.0
1297.0,2.5,3.913202418188399,0.900694444444444,0.0,0.0
1298.0,2.5,3.913081056780827,0.9013888888888885,0.0,0.0
1299.0,2.5,3.9129597313296096,0.9020833333333329,0.0,0.0
1300.0,2.5,3.9128384419426547,0.9027777777777773,0.0,0.0
1301.0,2.5,3.9127171887278696,0.9034722222222218,0.0,0.0
1302.0,2.5,3.912595971793163,0.9041666666666662,0.0,0.0
1303.0,2.5,3.912474791246438,0.9048611111111107,0.0,0.0
1304.0,2.5,3.9123536471956077,0.9055555555555551,0.0,0.0
1305.0,2.5,3.912232539748575,0.9062499999999996,0.0,0.0
1306.0,2.5,3.912111469013251,0.906944444444444,0.0,0.0
1307.0,2.5,3.9119904350975396,0.9076388888888884,0.0,0.0
1308.0,2.5,3.911869438109351,0.9083333333333329,0.0,0.0
1309.0,2.5,3.91174847815659,0.9090277777777773,0.0,0.0
1310.0,2.5,3.9116275553471667,0.9097222222222218,0.0,0.0
1311.0,2.5,3.9115066697889866,0.9104166666666662,0.0,0.0
1312.0,2.5,3.9113858215899584,0.9111111111111106,0.0,0.0
1313.0,2.5,3.9112650108579876,0.9118055555555551,0.0,0.0
1314.0,2.5,3.911144237700984,0.9124999999999995,0.0,0.0
1315.0,2.5,3.9110235022268527,0.913194444444444,0.0,0.0
1316.0,2.5,3.910902804543503,0.9138888888888884,0.0,0.0
1317.0,2.5,3.9107821447588416,0.9145833333333329,0.0,0.0
1318.0,2.5,3.9106615229807757,0.9152777777777773,0.0,0.0
1319.0,2.5,3.9105409393172126,0.9159722222222217,0.0,0.0
1320.0,2.5,3.91042039387606,0.9166666666666662,0.0,0.0
1321.0,2.5,3.9102998867652254,0.9173611111111106,0.0,0.0
1322.0,2.5,3.910179418092616,0.9180555555555551,0.0,0.0
1323.0,2.5,3.9100589879661394,0.9187499999999995,0.0,0.0
1324.0,2.5,3.9099385964937037,0.919444444444444,0.0,0.0
1325.0,2.5,3.9098182437832136,0.9201388888888884,0.0,0.0
1326.0,2.5,3.9096979299425794,0.9208333333333328,0.0,0.0
1327.0,2.5,3.9095776550797074,0.9215277777777773,0.0,0.0
1328.0,2.5,3.9094574193025045,0.9222222222222218,0.0,0.0
1329.0,2.5,3.9093372227188787,0.9229166666666663,0.0,0.0
1330.0,2.5,3.9092170654367386,0.9236111111111107,0.0,0.0
1331.0,2.5,3.909096947563989,0.9243055555555552,0.0,0.0
1332.0,2.5,3.90897686920854,0.9249999999999996,0.0,0.0
1333.0,2.5,3.908856830478297,0.925694444444444,0.0,0.0
1334.0,2.5,3.9087368314811677,0.9263888888888885,0.0,0.0
1335.0,2.5,3.90861687232506,0.9270833333333329,0.0,0.0
1336.0,2.5,3.908496953117881,0.9277777777777774,0.0,0.0
1337.0,2.5,3.9083770739675385,0.9284722222222218,0.0,0.0
1338.0,2.5,3.90825723498194,0.9291666666666663,0.0,0.0
1339.0,2.5,3.9081374362689925,0.9298611111111107,0.0,0.0
1340.0,2.5,3.9080176779366034,0.9305555555555551,0.0,0.0
1341.0,2.5,3.9078979600926798,0.9312499999999996,0.0,0.0
1342.0,2.5,3.90777828284513,0.931944444444444,0.0,0.0
1343.0,2.5,3.907658646301861,0.9326388888888885,0.0,0.0
1344.0,2.5,3.9075390505707803,0.9333333333333329,0.0,0.0
1345.0,2.5,3.907419495759794,0.9340277777777773,0.0,0.0
1346.0,2.5,3.907299981976812,0.9347222222222218,0.0,0.0
1347.0,2.5,3.907180509329739,0.9354166666666662,0.0,0.0
1348.0,2.5,3.9070610779264845,0.9361111111111107,0.0,0.0
1349.0,2.5,3.9069416878749545,0.9368055555555551,0.0,0.0
1350.0,2.5,3.9068223392830577,0.9374999999999996,0.0,0.0
1351.0,2.5,3.906703032258701,0.938194444444444,0.0,0.0
1352.0,2.5,3.906583766909791,0.9388888888888884,0.0,0.0
1353.0,2.5,3.906464543344236,0.9395833333333329,0.0,0.0
1354.0,2.5,3.906345361669943,0.9402777777777773,0.0,0.0
1355.0,2.5,3.906226221994819,0.9409722222222218,0.0,0.0
1356.0,2.5,3.9061071244267733,0.9416666666666662,0.0,0.0
1357.0,2.5,3.90598806907371,0.9423611111111106,0.0,0.0
1358.0,2.5,3.9058690560435396,0.9430555555555551,0.0,0.0
1359.0,2.5,3.9057500854441685,0.9437499999999995,0.0,0.0
1360.0,2.5,3.905631157383503,0.944444444444444,0.0,0.0
1361.0,2.5,3.905512271969454,0.9451388888888884,0.0,0.0
1362.0,2.5,3.9053934293099233,0.9458333333333329,0.0,0.0
1363.0,2.5,3.905274629512822,0.9465277777777773,0.0,0.0
1364.0,2.5,3.9051558726860582,0.9472222222222217,0.0,0.0
1365.0,2.5,3.9050371589375374,0.9479166666666662,0.0,0.0
1366.0,2.5,3.904918488375167,0.9486111111111106,0.0,0.0
1367.0,2.5,3.9047998611068557,0.9493055555555551,0.0,0.0
1368.0,2.5,3.904681277240509,0.9499999999999995,0.0,0.0
1369.0,2.5,3.9045627368840368,0.950694444444444,0.0,0.0
1370.0,2.5,3.9044442401453443,0.9513888888888884,0.0,0.0
1371.0,2.5,3.90432578713234,0.9520833333333328,0.0,0.0
1372.0,2.5,3.9042073779529307,0.9527777777777774,0.0,0.0
1373.0,2.5,3.9040890127150254,0.9534722222222218,0.0,0.0
1374.0,2.5,3.903970691526529,0.9541666666666663,0.0,0.0
1375.0,2.5,3.9038524144953497,0.9548611111111107,0.0,0.0
1376.0,2.5,3.903734181729397,0.9555555555555552,0.0,0.0
1377.0,2.5,3.9036159453816177,0.9562499999999996,0.0,0.0
1378.0,2.5,3.903497707108575,0.956944444444444,0.0,0.0
1379.0,2.5,3.9033795097589343,0.9576388888888885,0.0,0.0
1380.0,2.5,3.9032613533769833,0.9583333333333329,0.0,0.0
1381.0,2.5,3.9031432380065656,0.9590277777777774,0.0,0.0
1382.0,2.5,3.9030251636910696,0.9597222222222218,0.0,0.0
1383.0,2.5,3.902907130473439,0.9604166666666663,0.0,0.0
1384.0,2.5,3.9027891383961677,0.9611111111111107,0.0,0.0
1385.0,2.5,3.9026711875013023,0.9618055555555551,0.0,0.0
1386.0,2.5,3.9025532778304375,0.9624999999999996,0.0,0.0
1387.0,2.5,3.9024354094247213,0.963194444444444,0.0,0.0
1388.0,2.5,3.902317582324852,0.9638888888888885,0.0,0.0
1389.0,2.5,3.902199796571079,0.9645833333333329,0.0,0.0
1390.0,2.5,3.9020820522032027,0.9652777777777773,0.0,0.0
1391.0,2.5,3.9019643492605773,0.9659722222222219,0.0,0.0
1392.0,2.5,3.901846687782104,0.9666666666666663,0.0,0.0
1393.0,2.5,3.901729067806238,0.9673611111111108,0.0,0.0
1394.0,2.5,3.9016114893709846,0.9680555555555552,0.0,0.0
1395.0,2.5,3.901493952513899,0.9687499999999997,0.0,0.0
1396.0,2.5,3.9013764572720913,0.9694444444444441,0.0,0.0
1397.0,2.5,3.9012590036822195,0.9701388888888886,0.0,0.0
1398.0,2.5,3.901141591780493,0.970833333333333,0.0,0.0
1399.0,2.5,3.9010242216026736,0.9715277777777774,0.0,0.0
1400.0,2.5,3.9009068931840734,0.9722222222222219,0.0,0.0
1401.0,2.5,3.900789606559557,0.9729166666666663,0.0,0.0
1402.0,2.5,3.9006723617635375,0.9736111111111108,0.0,0.0
1403.0,2.5,3.900555158829982,0.9743055555555552,0.0,0.0
1404.0,2.5,3.900437997792406,0.9749999999999996,0.0,0.0
1405.0,2.5,3.9003208786838792,0.9756944444444441,0.0,0.0
1406.0,2.5,3.90020380153702,0.9763888888888885,0.0,0.0
1407.0,2.5,3.9000867663839998,0.977083333333333,0.0,0.0
1408.0,2.5,3.8999697732565384,0.9777777777777774,0.0,0.0
1409.0,2.5,3.8998528221859106,0.9784722222222219,0.0,0.0
1410.0,2.5,3.899735913202939,0.9791666666666663,0.0,0.0
1411.0,2.5,3.8996190463379987,0.9798611111111107,0.0,0.0
1412.0,2.5,3.8995022216210167,0.9805555555555552,0.0,0.0
1413.0,2.5,3.899385439081469,0.9812499999999996,0.0,0.0
1414.0,2.5,3.8992686987483864,0.9819444444444441,0.0,0.0
1415.0,2.5,3.8991520006503455,0.9826388888888885,0.0,0.0
1416.0,2.5,3.8990353448154806,0.983333333333333,0.0,0.0
1417.0,2.5,3.89891873127147,0.9840277777777774,0.0,0.0
1418.0,2.5,3.89880216004555,0.9847222222222218,0.0,0.0
1419.0,2.5,3.8986856311645033,0.9854166666666663,0.0,0.0
1420.0,2.5,3.8985691446546653,0.9861111111111107,0.0,0.0
1421.0,2.5,3.898452700541922,0.9868055555555552,0.0,0.0
1422.0,2.5,3.8983362988517136,0.9874999999999996,0.0,0.0
1423.0,2.5,3.8982199396090262,0.988194444444444,0.0,0.0
1424.0,2.5,3.898103622838401,0.9888888888888885,0.0,0.0
1425.0,2.5,3.8979873485639303,0.9895833333333329,0.0,0.0
1426.0,2.5,3.897871116809253,0.9902777777777774,0.0,0.0
1427.0,2.5,3.8977549275975667,0.9909722222222218,0.0,0.0
1428.0,2.5,3.8976387809516133,0.9916666666666663,0.0,0.0
1429.0,2.5,3.89752267689369,0.9923611111111107,0.0,0.0
1430.0,2.5,3.897406615445643,0.9930555555555551,0.0,0.0
1431.0,2.5,3.897290596628871,0.9937499999999996,0.0,0.0
1432.0,2.5,3.897174620464323,0.994444444444444,0.0,0.0
1433.0,2.5,3.897058686972499,0.9951388888888885,0.0,0.0
1434.0,2.5,3.896942796173451,0.9958333333333329,0.0,0.0
1435.0,2.5,3.8968269480867814,0.9965277777777775,0.0,0.0
1436.0,2.5,3.896711142731645,0.9972222222222219,0.0,0.0
1437.0,2.5,3.896595380126744,0.9979166666666663,0.0,0.0
1438.0,2.5,3.896479660290339,0.9986111111111108,0.0,0.0
1439.0,2.5,3.896363983240234,0.9993055555555552,0.0,0.0
1440.0,2.5,3.8962483489937876,0.9999999999999997,0.0,0.0
1441.0,2.5,3.896132757567911,1.000694444444444,0.0,0.0
1442.0,2.5,3.896017208979064,1.0013888888888884,0.0,0.0
1443.0,2.5,3.8959017032432595,1.002083333333333,0.0,0.0
1444.0,2.5,3.8957862403760593,1.0027777777777773,0.0,0.0
1445.0,2.5,3.895670820392578,1.0034722222222219,0.0,0.0
1446.0,2.5,3.8955554433074813,1.0041666666666662,0.0,0.0
1447.0,2.5,3.8954401091349853,1.0048611111111108,0.0,0.0
1448.0,2.5,3.895324817888859,1.005555555555555,0.0,0.0
1449.0,2.5,3.895209569582419,1.0062499999999996,0.0,0.0
1450.0,2.5,3.8950943642285365,1.006944444444444,0.0,0.0
1451.0,2.5,3.894979201839633,1.0076388888888885,0.0,0.0
1452.0,2.5,3.894864082427681,1.0083333333333329,0.0,0.0
1453.0,2.5,3.8947490060042025,1.0090277777777774,0.0,0.0
1454.0,2.5,3.894633972580274,1.0097222222222217,0.0,0.0
1455.0,2.5,3.8945189821665185,1.0104166666666663,0.0,0.0
1456.0,2.5,3.8944040347731166,1.0111111111111106,0.0,0.0
1457.0,2.5,3.894289130409793,1.0118055555555552,0.0,0.0
1458.0,2.5,3.8941742690858288,1.0124999999999997,0.0,0.0
1459.0,2.5,3.8940594508100546,1.013194444444444,0.0,0.0
1460.0,2.5,3.8939446755908507,1.0138888888888886,0.0,0.0
